Sample	filename	run_id	sample_id	treatment	tube_contents	expt	directory	expt_no	new_filename	optimization_only	Reads_sequenced	Reads_mapped	Unique_reads_mapped	Percent_mapped_reads	avg_quality	dinucleotide_repeats	mononucleotide_repeats	Ecoli_screen_result	Human_screen_result	Mouse_screen_result	Rat_screen_result	Unmapped_screen_result	Yeast_screen_result	Genome_coverage	Positive_chromosomes	Proportion_with_neighbours
expt08_E3-1	eosin-etoh_4np_e3-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	E3-1	eosin-etoh	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_E3-1.fastq.gz	True	5659517	715058	334846	12.63	33.4754167184	0	0.0	54.1303253097	4.79101621513	19.469231544	5.10726155706	23.06	0.152079766341	0.0906370118248	11	0.47701521528
expt10_C5	cresyl-violet_4np_c5.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	C5	cresyl-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_C5.fastq.gz	False	6596227	1338698	962196	20.29	33.9055584351	0	0.0	13.2635602293	50.6718829733	29.877029907	9.31931200784	9.57	0.217123760544	0.135500718876	11	0.910783889129
expt11_G1H11	4np_g1h11.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1H11	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1H11.fastq.gz	False	4911468	198800	57018	4.04	32.8063159528	0	0.0	17.9777522821	52.7580186562	8.20072828852	4.15723050831	23.46	0.0788147852547	0.0126170006749	1	0.170930232558
expt03_F41A4	frozen-post-incubation_4np_f41a4.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F41A4	frozen-post-incubation	4np	freezing-after-incubation	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/freezing-after-incubation	3	expt03_F41A4.fastq.gz	False	5650325	29264	22618	0.51	33.8408574728	0	0.0	2.60569560875	81.8166227845	4.83410505503	5.37380584894	15.0	0.146274046949	0.0119861506411	1	0.165238678091
expt01_F38E5	pi-stained_4np_f38e5.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38E5	pi_stained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38E5.fastq.gz	True	2944087	761751	455435	25.87	34.3375807169	0	0.0	34.4785807862	13.3686626412	40.4783246816	10.2983619153	14.13	0.303385506447	0.104002229982	9	0.717590633376
expt11_G1C8	4np_g1c8.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1C8	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1C8.fastq.gz	False	4457885	4384	1871	0.09	32.8089829594	0	0.0	20.0888305658	54.2280321001	2.7921061929	3.46540150406	25.53	0.102962701257	0.000630850033743	14	0.0
expt11_G1C10	4np_g1c10.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1C10	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1C10.fastq.gz	False	5605569	3457	1311	0.06	32.8301266116	0	0.0	19.0909090909	53.5654345654	2.74825174825	3.32567432567	27.17	0.0879120879121	0.000440127930518	13	0.0
expt04_F40C2	1ul-mdc-pk_4np_f40c2.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40C2	1ul-mdc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40C2.fastq.gz	False	4374485	1867336	780848	42.68	33.7052453032	0	0.0	25.8878908882	5.29365023486	58.3850494362	14.0684563623	13.06	0.315828647871	0.0881136116898	13	0.713786213786
expt09_B1-2	small-kit_4np_b1-2.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	B1-2	small-kit	4np	large-vs-small-kit	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/large-vs-small-kit	9	expt09_B1-2.fastq.gz	False	4834217	2524840	1507022	52.22	33.4205622131	0	0.0	14.6098318986	4.76403244864	74.142364938	18.4355544964	9.97	0.284968176899	0.190839470673	15	0.819265067651
expt09_C1-2	small-kit_4np_c1-2.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	C1-2	small-kit	4np	large-vs-small-kit	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/large-vs-small-kit	9	expt09_C1-2.fastq.gz	False	4385747	537452	214874	12.25	33.3541848173	0	0.0	52.5176319512	6.52306951453	17.6379706452	4.61289966592	24.25	0.189612448208	0.0353716146827	5	0.397345499793
expt11_G1H5	4np_g1h5.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1H5	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1H5.fastq.gz	False	3914243	1691974	854144	43.22	32.8309008919	0	0.0	6.20229958352	22.6361516848	62.1624853038	14.976187155	12.33	0.235139389833	0.162524573809	15	0.622314497202
expt11_G1H12	gdna-control_g1h12.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1H12	none	gdna-control	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1H12.fastq.gz	False	2434848	3027	2746	0.12	32.9348776597	0	0.0	0.0266135709498	87.036233884	3.76729882112	4.68201711154	12.8	0.137010606001	0.000513482585605	14	0.0
expt06_F43A2	23-pcr-cycles_4np_f43a2.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F43A2	23-pcr-cycles	4np	wga-pcr-cycles-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-pcr-cycles-test	6	expt06_F43A2.fastq.gz	False	6435870	40203	37802	0.62	33.3565233605	0	0.0	0.153140879665	89.7365777986	4.80802696871	5.18491264009	9.4	0.113364027804	0.0363545670608	8	0.440274414851
expt01_F38B2	unstained_4np_f38b2.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38B2	unstained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38B2.fastq.gz	False	2739704	1924500	1692446	70.24	34.3891044434	0	0.0	2.12967251727	5.23893526229	92.861014477	20.675858127	3.81	0.548925308709	0.423755171503	20	0.914727877025
expt08_B6-1	unstained_4np_b6-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	B6-1	unstained	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_B6-1.fastq.gz	False	5308732	3323806	709970	62.61	33.6433423273	0	0.0	4.00139769381	6.72091049768	81.1600858583	18.268856387	12.13	0.427294963311	0.086587834864	11	0.517112843104
expt11_G1D5	4np_g1d5.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1D5	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1D5.fastq.gz	False	5363759	2780284	1302305	51.83	33.0172559953	0	0.0	5.08109414169	16.5450170645	72.3534919309	17.432975264	9.97	0.322161705041	0.123177136821	13	0.861362553597
expt07_A4	unstained_4x1np_a4.fastq.gz	160616_NB501326_0043_AH2CNVBGXY	A4	unstained	4np	sybrgold-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/sybrgold-test	7	expt07_A4.fastq.gz	False	8284553	449395	130833	5.42	33.7933765407	0	0.0	49.8978099265	6.71448894945	7.99987977638	2.52068848057	36.27	0.0781453503517	0.0181479416684	4	0.455133387227
expt11_G1D2	4np_g1d2.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1D2	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1D2.fastq.gz	False	5513989	1858191	747723	33.69	32.9724881569	0	0.0	11.3600319186	28.6579222981	48.528252955	12.4193307067	14.83	0.248366665004	0.12128458672	14	0.551590661667
expt07_C1	stained-sybrgold_1x4np_c1.fastq.gz	160616_NB501326_0043_AH2CNVBGXY	C1	stained-sybrgold	4np	sybrgold-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/sybrgold-test	7	expt07_C1.fastq.gz	True	8468756	98908	33231	1.16	33.683448549	0	0.0	70.3331225598	3.17565465257	2.37170415425	1.13616974296	24.63	0.139512009073	0.0105337284704	13	0.16991643454
expt02_F37B3	protocol-b_4np_f37b3.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37B3	protocol_b	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37B3.fastq.gz	False	1478710	1014196	842996	68.58	34.3410885163	0	0.0	3.13346385206	5.53960702367	91.2721518345	20.8620322374	5.11	0.476765299601	0.218948974502	15	0.829134280354
expt09_E3-2	large-kit_4np_e3-2.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	E3-2	large-kit	4np	large-vs-small-kit	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/large-vs-small-kit	9	expt09_E3-2.fastq.gz	False	4914744	1314750	638415	26.75	33.5087215122	0	0.0	0.0239279767899	41.1521320824	37.6068035214	10.0676962343	24.67	0.207375798845	0.072122296881	10	0.512408462164
expt01_F38F5	pi-stained_4np_f38f5.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38F5	pi_stained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38F5.fastq.gz	True	1900354	259523	162049	13.65	34.385581318	0	0.0	44.1996020756	19.8382307362	20.8700346934	6.36179125966	17.08	0.208960297543	0.0394794753675	8	0.744332961724
expt04_F40B5	4ul-mdc-pk_4np_f40b5.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40B5	4ul-mdc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40B5.fastq.gz	True	4297781	2114623	906741	49.2	33.7759834668	0	0.0	20.0002001021	4.06007063602	65.5614363325	15.6189656725	13.07	0.293149506248	0.122986414718	14	0.758558988429
expt09_B2-2	small-kit_4np_b2-2.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	B2-2	small-kit	4np	large-vs-small-kit	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/large-vs-small-kit	9	expt09_B2-2.fastq.gz	False	4811994	2314513	1852292	48.09	33.4378486341	0	0.0	3.92219451372	6.19451371571	64.4748129676	15.4064837905	28.39	0.389027431421	0.275226665884	14	0.912526652452
expt04_F40C3	2ul-mdc-pk_4np_f40c3.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40C3	2ul-mdc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40C3.fastq.gz	False	3292072	306155	105318	9.29	33.7220233944	0	0.0	58.2237369687	5.03809141941	12.6934643144	3.81415396953	24.66	0.237570168404	0.0158592764297	1	0.287696577243
expt10_A3	crystal-violet_4np_a3.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	A3	crystal-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_A3.fastq.gz	True	4828289	4328	3259	0.08	33.7800374004	0	0.0	28.2592703052	54.3851277463	2.7636942042	3.59976140769	16.83	0.151108460085	0.00234734896277	19	0.025
expt06_F43F2	23-pcr-cycles_4np_f43f2.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F43F2	23-pcr-cycles	4np	wga-pcr-cycles-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-pcr-cycles-test	6	expt06_F43F2.fastq.gz	False	4818032	2582648	1696313	53.6	33.2963334407	0	0.0	13.807085359	4.44827448793	76.0769506655	17.8737945326	8.72	0.229138439468	0.215193216161	13	0.884578674666
expt08_H5-1	unstained_4np_h5-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	H5-1	unstained	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_H5-1.fastq.gz	False	4566704	2425511	1502868	53.11	33.4720682575	0	0.0	16.3048843136	4.38570867371	71.9653091854	16.6070691097	10.52	0.2387259889	0.166016255392	15	0.825468363379
expt11_G1A8	4np_g1a8.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1A8	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1A8.fastq.gz	False	5230292	10105	2124	0.19	32.8765426481	0	0.0	18.9535010887	57.691657636	2.96670411501	3.66861199209	23.18	0.113339232276	0.000513482585605	12	0.0571428571429
expt07_C4	unstained_4x1np_c4.fastq.gz	160616_NB501326_0043_AH2CNVBGXY	C4	unstained	4np	sybrgold-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/sybrgold-test	7	expt07_C4.fastq.gz	False	8612772	129	121	0.0	33.8490059879	0	0.0	44.6744350917	1.95908096936	0.331506055977	0.350477788096	53.3	0.0179732199023	1.46709310173e-05	1	0.0
expt11_G1A11	4np_g1a11.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1A11	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1A11.fastq.gz	False	5698321	3811898	2726875	66.89	32.8680837742	0	0.0	0.858248892179	6.8239789539	90.5222514529	20.166848386	6.15	0.346100369107	0.293756051759	17	0.917444938321
expt07_B1	stained-sybrgold_1x4np_b1.fastq.gz	160616_NB501326_0043_AH2CNVBGXY	B1	stained-sybrgold	4np	sybrgold-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/sybrgold-test	7	expt07_B1.fastq.gz	True	8518268	156576	44133	1.83	33.6750402781	0	0.0	64.175023699	6.36431671905	3.38073142743	1.41096642219	26.66	0.0788305143941	0.0126023297438	1	0.151338766007
expt01_F38B6	pi-stained_4np_f38b6.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38B6	pi_stained	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38B6.fastq.gz	True	2250765	268206	158649	11.91	34.3748330012	0	0.0	36.1812793787	28.4998978132	19.0976905784	6.18741058655	18.42	0.196198651134	0.0524339074558	5	0.509792949077
expt04_F40E4	3ul-mdc-pk_4np_f40e4.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40E4	3ul-mdc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40E4.fastq.gz	True	4497087	2426988	1165724	53.96	33.6080949735	0	0.0	15.7750960615	4.16366474544	72.5354226705	18.1976464938	10.64	0.299191482549	0.15618673161	14	0.812323877513
expt08_E5-1	unstained_4np_e5-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	E5-1	unstained	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_E5-1.fastq.gz	False	5199375	3016124	2000952	58.0	33.5687835557	0	0.0	11.2783534024	4.63555626675	78.0623674841	17.8831459775	9.72	0.314037684522	0.263533933863	18	0.844792072594
expt11_G1C2	4np_g1c2.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1C2	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1C2.fastq.gz	False	5366546	2122892	904922	39.55	32.9317123155	0	0.0	8.49860637345	23.7973053199	57.5049556756	14.0922309093	13.55	0.256588281462	0.106598984772	10	0.774841728599
expt11_G1F10	4np_g1f10.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1F10	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1F10.fastq.gz	False	5785984	770322	184259	13.31	32.9825402213	0	0.0	14.3084834451	48.483846069	19.6072534809	6.52773183372	20.54	0.131316472699	0.0240309850063	5	0.252747252747
expt10_E3	crystal-violet_4np_e3.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	E3	crystal-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_E3.fastq.gz	True	5081533	7416	6055	0.14	33.8668059422	0	0.0	13.2549830386	72.4502699773	3.3461129288	4.2433609667	13.94	0.151548605954	0.00487074909774	17	0.0602409638554
expt11_G1E12	4np_g1e12.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1E12	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1E12.fastq.gz	False	5068084	2568227	940596	50.67	32.9599724472	0	0.0	6.43924528302	16.933836478	67.0319496855	15.9667924528	13.26	0.285786163522	0.0676476629207	10	0.786163522013
expt02_F37H3	protocol-b_4np_f37h3.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37H3	protocol_b	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37H3.fastq.gz	False	2184937	1305319	845830	59.74	34.3670879298	0	0.0	10.4112126948	5.24487494462	78.698296347	18.1199403923	9.36	0.502436666801	0.172031337109	13	0.752942179771
expt10_B5	cresyl-violet_4np_b5.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	B5	cresyl-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_B5.fastq.gz	False	6065585	1796399	1403795	29.61	33.8975864653	0	0.0	8.90019711171	42.9532563659	43.2388672111	11.899110986	8.53	0.276559797257	0.265529180482	17	0.917951268026
expt01_F38D8	pi-stained-frozen_4np_f38d8.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38D8	pi_stained_frozen	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38D8.fastq.gz	True	2388839	36015	25610	1.5	34.3428071126	0	0.0	44.4768172	31.6893555031	3.80770583212	2.3840859999	21.56	0.0713316923695	0.0121181890203	1	0.116222760291
expt05_F42B1	frozen-late_4np_f42b1.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F42B1	frozen-late	4np	early-freezing-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/early-freezing-test	5	expt05_F42B1.fastq.gz	False	4322710	2558168	1992333	59.17	33.3459609828	0	0.0	8.40851893483	4.66432571696	83.075530444	19.3178087915	7.22	0.257637099742	0.312857603944	14	0.91488862837
expt11_G1F6	4np_g1f6.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1F6	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1F6.fastq.gz	False	5040595	2209091	794433	43.82	32.8699990775	0	0.0	7.59532595326	24.8660873706	58.7757409832	13.7691941436	12.13	0.184501845018	0.0729585399489	11	0.776392519606
expt11_G1F4	4np_g1f4.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1F4	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1F4.fastq.gz	False	5700210	2332063	870385	40.91	32.8976874536	0	0.0	7.99368025279	25.7319707212	56.866725331	13.9244430223	13.06	0.24399024039	0.0818344532144	11	0.821979204016
expt03_F41E3	frozen-post-incubation_4np_f41e3.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F41E3	frozen-post-incubation	4np	freezing-after-incubation	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/freezing-after-incubation	3	expt03_F41E3.fastq.gz	False	5409022	3081184	1642161	56.96	33.8439695753	0	0.0	8.04748023321	14.2470649309	72.5441258685	16.0670074275	8.38	0.308481750659	0.14392183328	16	0.872782874618
expt08_A3-1	eosin-etoh_4np_a3-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	A3-1	eosin-etoh	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_A3-1.fastq.gz	True	4937581	1112642	495207	22.53	33.5320163862	0	0.0	41.1067115226	4.58384193238	33.173558804	7.72375877023	22.99	0.190538569174	0.108462193011	16	0.570269173543
expt05_F42H1	frozen-late_4np_f42h1.fastq.gz	160601_NS500648_0064_AH2CNWBGXY	F42H1	frozen-late	4np	early-freezing-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/early-freezing-test	5	expt05_F42H1.fastq.gz	False	1543859	712982	561229	46.18	33.2417759653	0	0.0	22.3086937935	6.59418600132	61.7630484629	15.1869340484	11.8	0.244840853445	0.105616032393	10	0.859424920128
expt02_F37F5	protocol-c_4np_f37f5.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37F5	protocol_c	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37F5.fastq.gz	False	891414	58181	56956	6.52	27.6972753401	0	0.0	0.00807705510571	5.81850857177	17.557498536	9.15332269854	80.01	1.72041273752	0.00445996302925	1	0.0263157894737
expt11_G1C9	4np_g1c9.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1C9	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1C9.fastq.gz	False	6022530	4059602	2611993	67.4	32.79203906	0	0.0	1.22937754045	7.98896150474	88.2591456125	20.1661751813	6.58	0.307842512154	0.270502626097	18	0.865278229743
expt04_F40E5	4ul-mdc-pk_4np_f40e5.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40E5	4ul-mdc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40E5.fastq.gz	True	5275435	2702943	1067790	51.23	33.7390656884	0	0.0	19.1908536524	4.58723891618	66.0940152908	16.4371037906	13.07	0.32349779479	0.122825034477	15	0.798375537506
expt04_F40A1	1ul-csc-pk_4np_f40a1.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40A1	1ul-csc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40A1.fastq.gz	True	5107337	1138063	339646	22.28	33.580287927	0	0.0	44.5358683496	7.09378494967	29.9708419875	7.88264898546	20.12	0.182736858923	0.0530794284205	8	0.385572139303
expt01_F38H7	pi-stained-frozen_4np_f38h7.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38H7	pi_stained_frozen	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38H7.fastq.gz	True	3144750	188841	105615	6.0	34.4410795771	0	0.0	49.6806119633	18.1154134301	9.75415007295	3.47088048579	23.72	0.120263396554	0.0432058918459	7	0.424108658744
expt11_G1B8	4np_g1b8.fastq.gz	161102_NS500648_0108_AHTKH2BGXY	G1B8	none	4np	full-collection-4np	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/full-collection-4np	11	expt11_G1B8.fastq.gz	False	5123847	3077	1169	0.06	32.8010069387	0	0.0	19.590317315	54.203328423	2.87255643588	3.94852092208	25.87	0.120436357845	0.000454798861536	14	0.0
expt03_F41B4	frozen-post-incubation_4np_f41b4.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F41B4	frozen-post-incubation	4np	freezing-after-incubation	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/freezing-after-incubation	3	expt03_F41B4.fastq.gz	False	4907254	832218	644428	16.95	33.8687196546	0	0.0	1.99502740916	62.9761655134	24.8829244426	8.20177934877	14.01	0.20569351666	0.154484903612	18	0.753561253561
expt01_F38E9	pi-stained-frozen_4np_f38e9.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F38E9	pi_stained_frozen	4np	pi-staining-and-freezing	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pi-staining-and-freezing	1	expt01_F38E9.fastq.gz	True	3278250	155633	86082	4.74	34.3989939754	0	0.0	47.3097713935	23.1616351758	8.85133026646	3.61985484342	22.29	0.134888917969	0.0279481235879	5	0.393175853018
expt02_F37H1	protocol-a_4np_f37h1.fastq.gz	160324_NB501326_0019_AHT23WBGXX	F37H1	protocol_a	4np	wga-reagent-volumes	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/wga-reagent-volumes	2	expt02_F37H1.fastq.gz	False	2287176	1560877	1158745	68.24	34.383034362	0	0.0	4.16419456372	4.38743802983	90.8530514968	20.5373932806	4.68	0.605371921603	0.22035738388	16	0.79533954727
expt10_B3	crystal-violet_4np_b3.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	B3	crystal-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_B3.fastq.gz	True	6243972	6922	4925	0.11	33.867334767	0	0.0	25.8921656241	58.7945586337	2.93019561116	3.91222321517	14.85	0.160857908847	0.00325694668584	1	0.0630630630631
expt08_A6-1	unstained_4np_a6-1.fastq.gz	160719_NS500648_0078_AHFC7KBGXY	A6-1	unstained	4np	eosin-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/eosin-test	8	expt08_A6-1.fastq.gz	False	5348939	3254924	1522592	60.85	33.6591153872	0	0.0	9.9183544053	5.07708770956	80.3218263248	19.0053901946	8.4	0.260592128731	0.164358440187	14	0.8553066143
expt04_F40F1	1ul-csc-pk_4np_f40f1.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40F1	1ul-csc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40F1.fastq.gz	True	3964238	1826112	699890	46.06	33.5972845223	0	0.0	24.6019413557	5.58896535023	58.5696123343	14.5561318185	14.07	0.375355679777	0.0600627915848	10	0.803615046409
expt10_F6	cresyl-violet_4np_f6.fastq.gz	160902_NB501326_0060_AHFCC7BGXY	F6	cresyl-violet	4np	cresyl-violet-test	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/cresyl-violet-test	10	expt10_F6.fastq.gz	False	4989327	929324	684106	18.62	33.929144552	0	0.0	12.1709240683	52.7122771503	28.6359946686	9.22865703949	9.9	0.232495214808	0.146738652035	12	0.870325934813
expt04_F40G4	3ul-mdc-pk_4np_f40g4.fastq.gz	160415_NS500648_0055_AH27MCBGXY	F40G4	3ul-mdc-pk	4np	pk-volume-titration	/data/pombo/data_raw/mESC-46C/GAM/gam-natmeth-optimization/pk-volume-titration	4	expt04_F40G4.fastq.gz	True	3552464	1576499	660928	44.37	33.2738544289	0	0.0	24.971625456	3.99675719497	57.9803404945	14.341305229	15.41	0.194568301581	0.0859863266923	11	0.752090087016
